Sequence ID	Cascade-Cluster-ID	Single-Step-Cluster-ID				Single-Step-Sequence ID	Single-Step-Cluster ID
22379	13802	13802				22379	13802
22380	13802	13802				22380	13802
22381	13802	13802				22381	13802
22382	13802	13802				22382	13802
22383	13802	13802				22383	13802
22384	13802	13802				22384	13802
22385	13802	13802				22385	13802
22386	13802	13802				22386	13802
22387	13802	13802				22387	13802
22388	13802	13802				22388	13802
22389	13802	13802				22389	13802
22390	13802	13802				22390	13802
22391	13802	13802				22391	13802
22392	13802	13802				22392	13802
22393	13802	13802				22393	13802
22394	13802	13802				22394	13802
22395	13802	13802				22395	13802
22396	13802	13802				22396	13802
22397	13802	13802				22397	13802
22398	13802	13802				22398	13802
22399	13802	13802				22399	13802
22400	13802	13802				22400	13802
22401	13802	13802				22401	13802
22402	13802	13802				22402	13802
22403	13802	13802				22403	13802
22404	13802	13802				22404	13802
22405	13802	13802				22405	13802
22406	13802	13802				22406	13802
22407	13802	13802				22407	13802
22408	13802	13802				22408	13802
22409	13802	13802				22409	13802
22410	13802	13802				22410	13802
22411	13802	13802				22411	13802
22412	13802	13802				22412	13802
22413	13802	13802				22413	13802
22414	13802	13802				22414	13802
22415	13802	13802				22415	13802
22416	13802	13802				22416	13802
22417	13802	13802				22417	13802
22418	13802	13802				22418	13802
22419	13802	13802				22419	13802
22420	13802	13802				22420	13802
22421	13802	13802				22421	13802
22422	13802	13802				22422	13802
22423	13802	13802				22423	13802
22424	13802	13802				22424	13802
22425	13802	13802				22425	13802
22426	13802	13802				22426	13802
22427	13802	13802				22427	13802
22428	13802	13802				22428	13802
22429	13802	13802				22429	13802
22430	13802	13802				22430	13802
22431	13802	13802				22431	13802
22432	13802	13802				22432	13802
22433	13802	13802				22433	13802
22434	13802	22434				22434	22434
22435	13802	13802				22435	13802
22436	13802	13802				22436	13802
22437	13802	13802				22437	13802
22438	13802	13802				22438	13802
22439	13802	13802				22439	13802
22440	13802	13802				22440	13802
22441	13802	13802				22441	13802
22442	13802	13802				22442	13802
22443	13802	13802				22443	13802
22444	13802	13802				22444	13802
22445	13802	13802				22445	13802
22446	13802	13802				22446	13802
22447	13802	13802				22447	13802
22448	13802	13802				22448	13802
22449	13802	13802				22449	13802
22450	13802	13802				22450	13802
22451	13802	13802				22451	13802
22452	13802	13802				22452	13802
22453	13802	13802				22453	13802
22454	13802	13802				22454	13802
22455	13802	13802				22455	13802
22456	13802	13802				22456	13802
22457	13802	13802				22457	13802
22458	13802	13802				22458	13802
22459	13802	13802				22459	13802
22460	13802	13802				22460	13802
22461	13802	13802				22461	13802
22462	13802	13802				22462	13802
22463	13802	13802				22463	13802
22464	13802	13802				22464	13802
22465	13802	13802				22465	13802
22466	13802	13802				22466	13802
22467	13802	13802				22467	13802
22468	13802	13802				22468	13802
22469	13802	13802				22469	13802
22470	13802	13802				22470	13802
22471	13802	13802				22471	13802
22472	13802	13802				22472	13802
22473	13802	13802				22473	13802
22474	13802	13802				22474	13802
22475	13802	13802				22475	13802
22476	13802	13802				22476	13802
22477	13802	13802				22477	13802
22478	13802	13802				22478	13802
22479	13802	13802				22479	13802
22480	13802	13802				22480	13802
22481	13802	13802				22481	13802
22482	13802	13802				22482	13802
22483	13802	13802				22483	13802
22484	13802	13802				22484	13802
22485	13802	13802				22485	13802
22486	13802	13802				22486	13802
22487	13802	13802				22487	13802
22488	13802	13802				22488	13802
22489	13802	13802				22489	13802
22490	13802	13802				22490	13802
22491	13802	13802				22491	13802
22492	13802	13802				22492	13802
22493	13802	13802				22493	13802
22494	13802	13802				22494	13802
22495	13802	13802				22495	13802
22496	13802	13802				22496	13802
22497	13802	13802				22497	13802
22498	13802	13802				22498	13802
22499	13802	13802				22499	13802
22500	13802	13802				22500	13802
22501	13802	13802				22501	13802
22502	13802	13802				22502	13802
22503	13802	13802				22503	13802
22504	13802	13802				22504	13802
22505	13802	13802				22505	13802
22506	13802	13802				22506	13802
22507	13802	13802				22507	13802
22508	13802	13802				22508	13802
22509	13802	13802				22509	13802
22510	13802	13802				22510	13802
22511	13802	13802				22511	13802
22512	13802	13802				22512	13802
22513	13802	13802				22513	13802
22514	13802	13802				22514	13802
22515	13802	13802				22515	13802
22516	13802	13802				22516	13802
22517	13802	13802				22517	13802
22518	13802	13802				22518	13802
22519	13802	13802				22519	13802
22520	13802	13802				22520	13802
22521	13802	13802				22521	13802
22522	13802	13802				22522	13802
22523	13802	13802				22523	13802
22524	13802	13802				22524	13802
22525	13802	13802				22525	13802
22526	13802	13802				22526	13802
22527	13802	13802				22527	13802
22528	13802	13802				22528	13802
22529	13802	13802				22529	13802
22530	13802	13802				22530	13802
22531	13802	13802				22531	13802
22532	13802	13802				22532	13802
22533	13802	13802				22533	13802
22534	13802	13802				22534	13802
22535	13802	13802				22535	13802
22536	13802	13802				22536	13802
22537	13802	13802				22537	13802
22538	13802	13802				22538	13802
22539	13802	13802				22539	13802
22540	13802	13802				22540	13802
22541	13802	13802				22541	13802
22542	13802	13802				22542	13802
22543	13802	13802				22543	13802
22544	13802	13802				22544	13802
22545	13802	13802				22545	13802
22546	13802	13802				22546	13802
22547	13802	13802				22547	13802
22548	13802	13802				22548	13802
22549	13802	13802				22549	13802
22550	13802	13802				22550	13802
22551	13802	13802				22551	13802
22552	13802	13802				22552	13802
22553	13802	13802				22553	13802
22554	13802	13802				22554	13802
22555	13802	13802				22555	13802
22556	13802	13802				22556	13802
22557	13802	13802				22557	13802
22558	13802	13802				22558	13802
22559	13802	13802				22559	13802
22560	13802	13802				22560	13802
22561	13802	13802				22561	13802
22562	13802	13802				22562	13802
22563	13802	13802				22563	13802
22564	13802	13802				22564	13802
22565	13802	13802				22565	13802
22566	13802	13802				22566	13802
22567	13802	13802				22567	13802
22568	13802	13802				22568	13802
22569	13802	13802				22569	13802
22570	13802	13802				22570	13802
22571	13802	13802				22571	13802
22572	13802	13802				22572	13802
22573	13802	13802				22573	13802
22574	13802	13802				22574	13802
22575	13802	13802				22575	13802
22576	13802	13802				22576	13802
22577	13802	13802				22577	13802
22578	13802	13802				22578	13802
22579	13802	13802				22579	13802
22580	13802	13802				22580	13802
22581	13802	13802				22581	13802
22582	13802	13802				22582	13802
22583	13802	13802				22583	13802
22584	13802	13802				22584	13802
22585	13802	13802				22585	13802
22586	13802	13802				22586	13802
22587	13802	13802				22587	13802
22588	13802	13802				22588	13802
22589	13802	13802				22589	13802
22590	13802	13802				22590	13802
22591	13802	13802				22591	13802
22592	13802	13802				22592	13802
22593	13802	13802				22593	13802
22594	13802	13802				22594	13802
22595	13802	13802				22595	13802
22596	13802	13802				22596	13802
22597	13802	13802				22597	13802
22598	13802	13802				22598	13802
22599	13802	13802				22599	13802
22600	13802	13802				22600	13802
22601	13802	13802				22601	13802
22602	13802	13802				22602	13802
22603	13802	13802				22603	13802
22604	13802	13802				22604	13802
22605	13802	13802				22605	13802
22606	13802	13802				22606	13802
22607	13802	13802				22607	13802
22608	13802	13802				22608	13802
22609	13802	13802				22609	13802
22610	13802	13802				22610	13802
22611	13802	13802				22611	13802
22612	13802	13802				22612	13802
22613	13802	13802				22613	13802
22614	13802	13802				22614	13802
22615	13802	13802				22615	13802
22616	13802	13802				22616	13802
22617	13802	13802				22617	13802
22618	13802	13802				22618	13802
22619	13802	13802				22619	13802
22620	13802	13802				22620	13802
22621	13802	13802				22621	13802
22622	13802	13802				22622	13802
22623	13802	13802				22623	13802
22624	13802	13802				22624	13802
22625	13802	13802				22625	13802
22626	13802	13802				22626	13802
22627	13802	13802				22627	13802
22628	13802	13802				22628	13802
22629	13802	13802				22629	13802
22630	13802	13802				22630	13802
22631	13802	13802				22631	13802
22632	13802	13802				22632	13802
22633	13802	13802				22633	13802
22634	13802	13802				22634	13802
22635	13802	13802				22635	13802
22636	13802	13802				22636	13802
22637	13802	13802				22637	13802
22638	13802	13802				22638	13802
22639	13802	13802				22639	13802
22640	13802	13802				22640	13802
22641	13802	13802				22641	13802
22642	13802	13802				22642	13802
22643	13802	13802				22643	13802
22644	13802	13802				22644	13802
22645	13802	13802				22645	13802
22646	13802	13802				22646	13802
22647	13802	13802				22647	13802
22648	13802	13802				22648	13802
22649	13802	13802				22649	13802
22650	13802	13802				22650	13802
22651	13802	13802				22651	13802
22652	13802	13802				22652	13802
22653	13802	13802				22653	13802
22654	13802	13802				22654	13802
22655	13802	13802				22655	13802
22656	13802	13802				22656	13802
22657	13802	13802				22657	13802
22658	13802	13802				22658	13802
22659	13802	13802				22659	13802
22660	13802	13802				22660	13802
22661	13802	13802				22661	13802
22662	13802	13802				22662	13802
22663	13802	13802				22663	13802
22664	13802	13802				22664	13802
22665	13802	13802				22665	13802
22666	13802	13802				22666	13802
22667	13802	13802				22667	13802
22668	13802	13802				22668	13802
22669	13802	13802				22669	13802
22670	13802	13802				22670	13802
22671	13802	13802				22671	13802
22672	13802	13802				22672	13802
22673	13802	13802				22673	13802
22674	13802	13802				22674	13802
22675	13802	13802				22675	13802
22676	13802	13802				22676	13802
22677	13802	13802				22677	13802
22678	13802	13802				22678	13802
22679	13802	13802				22679	13802
22680	13802	13802				22680	13802
22681	13802	13802				22681	13802
22682	13802	13802				22682	13802
22683	13802	13802				22683	13802
22684	13802	13802				22684	13802
22685	13802	13802				22685	13802
22686	13802	13802				22686	13802
22687	13802	13802				22687	13802
22688	13802	13802				22688	13802
22689	13802	13802				22689	13802
22690	13802	13802				22690	13802
22691	13802	13802				22691	13802
22692	13802	13802				22692	13802
22693	13802	13802				22693	13802
22694	13802	13802				22694	13802
22695	13802	13802				22695	13802
22696	13802	13802				22696	13802
22697	13802	13802				22697	13802
22698	13802	13802				22698	13802
22699	13802	13802				22699	13802
22700	13802	13802				22700	13802
22701	13802	13802				22701	13802
22702	13802	13802				22702	13802
22703	13802	13802				22703	13802
22704	13802	13802				22704	13802
22705	13802	13802				22705	13802
22706	13802	13802				22706	13802
22707	13802	13802				22707	13802
22708	13802	13802				22708	13802
22709	13802	13802				22709	13802
22710	13802	13802				22710	13802
22711	13802	13802				22711	13802
22712	13802	13802				22712	13802
22713	13802	13802				22713	13802
22714	13802	13802				22714	13802
22715	13802	13802				22715	13802
22716	13802	13802				22716	13802
22717	13802	13802				22717	13802
22718	13802	13802				22718	13802
22719	13802	13802				22719	13802
22720	13802	13802				22720	13802
22721	13802	13802				22721	13802
22722	13802	13802				22722	13802
22723	13802	13802				22723	13802
22724	13802	13802				22724	13802
22725	13802	13802				22725	13802
22726	13802	13802				22726	13802
22727	13802	13802				22727	13802
22728	13802	13802				22728	13802
22729	13802	13802				22729	13802
22730	13802	13802				22730	13802
22731	13802	13802				22731	13802
22732	13802	13802				22732	13802
22733	13802	13802				22733	13802
22734	13802	13802				22734	13802
22735	13802	13802				22735	13802
22736	13802	13802				22736	13802
22737	13802	13802				22737	13802
22738	13802	13802				22738	13802
22739	13802	13802				22739	13802
22740	13802	13802				22740	13802
22741	13802	13802				22741	13802
22742	13802	13802				22742	13802
22743	13802	13802				22743	13802
22744	13802	13802				22744	13802
22745	13802	13802				22745	13802
22746	13802	47925				22746	47925
22747	13802	13802				22747	13802
22748	13802	13802				22748	13802
22749	13802	13802				22749	13802
22750	13802	13802				22750	13802
22751	13802	13802				22751	13802
22752	13802	13802				22752	13802
22753	13802	13802				22753	13802
22754	13802	13802				22754	13802
22755	13802	13802				22755	13802
22756	13802	13802				22756	13802
22757	13802	13802				22757	13802
22758	13802	13802				22758	13802
22759	13802	13802				22759	13802
22760	13802	13802				22760	13802
22761	13802	13802				22761	13802
22762	13802	13802				22762	13802
22763	13802	13802				22763	13802
22764	13802	13802				22764	13802
22765	13802	13802				22765	13802
22766	13802	13802				22766	13802
22767	13802	13802				22767	13802
22768	13802	13802				22768	13802
22769	13802	13802				22769	13802
22770	13802	13802				22770	13802
22771	13802	13802				22771	13802
22772	13802	13802				22772	13802
22773	13802	13802				22773	13802
